date,AAPL,MSFT,JNJ,JPM,XOM,PG,CAT,NEE,SPY,AGG,TLT,DBC,GLD,VNQ,BIL
2016-10-24,26.904863,54.165993,86.561562,53.340458,56.422897,64.542137,69.661003,24.080076,183.515106,84.114632,100.000519,12.969013,120.559998,56.664906,73.020287
2016-10-25,27.042074,54.157124,86.828232,53.286251,56.299526,66.744690,68.437752,24.300776,182.900208,84.114632,100.264168,12.909832,121.470001,56.563286,73.020287
2016-10-26,26.433773,53.837456,87.285362,53.541817,56.539757,67.074730,68.154213,24.432426,182.533005,83.948952,99.586090,12.825288,120.790001,55.825008,73.036247
2016-10-27,26.179928,53.366837,88.153969,53.619282,56.429379,66.445412,67.246918,24.223339,182.046204,83.737984,98.501152,12.901378,121.010002,54.361996,73.020287
2016-10-28,26.006134,53.162594,87.872070,53.526348,55.040058,66.644905,67.951698,24.341434,181.508163,83.737984,98.282669,12.816833,121.580002,54.490704,73.036247
2016-10-31,25.964972,53.206997,88.374924,53.642517,54.092239,66.614243,67.611435,24.780907,181.516769,83.843452,98.885414,12.647746,121.940002,55.377995,73.052231
2016-11-01,25.496170,53.100437,87.879669,53.417919,54.306461,66.652618,66.623108,24.372414,180.201599,83.798187,98.892944,12.706926,122.730003,54.172363,73.036247
2016-11-02,25.519028,52.771896,87.513985,53.193302,54.176624,66.568184,65.707710,23.944557,179.117020,83.896294,99.323242,12.554749,123.639999,53.379879,73.052231
2016-11-03,25.245497,52.576550,87.643478,52.960934,54.312965,66.460739,65.837318,23.975527,178.297150,83.783104,98.560829,12.512477,124.300003,52.966717,73.036247
2016-11-04,25.017931,52.132545,87.704445,52.480751,54.254539,65.294235,66.679825,23.847755,178.100739,83.956665,99.444031,12.427933,124.389999,53.386662,73.052231
2016-11-07,25.378819,53.650982,88.885422,54.122719,55.475052,66.430046,67.846390,24.134277,182.029114,83.858574,98.598579,12.478660,122.150002,54.321358,73.036247
2016-11-08,25.528221,53.695385,89.182579,54.238884,55.874584,67.120750,68.599785,24.233015,182.848984,83.722717,98.198517,12.461750,121.639999,54.605850,73.052231
2016-11-09,25.486845,53.428997,91.666405,56.732819,56.490253,65.946548,73.881668,22.746164,184.787552,82.945351,94.031723,12.520930,121.559998,53.779499,73.020287
2016-11-10,24.776587,52.123672,91.079735,59.366146,57.014202,63.667244,75.704407,22.275715,185.248672,82.605721,92.642815,12.419479,119.750000,52.878670,73.020287
2016-11-11,24.923693,52.407837,90.264473,59.397129,56.110348,64.143059,75.347977,21.981438,184.821686,82.454742,92.122017,12.182755,117.099998,53.197006,72.988350
2016-11-14,24.298471,51.608662,88.839691,61.581230,55.854916,63.697941,76.287689,22.155684,184.966858,82.122704,91.570923,12.157392,116.110001,54.456833,73.020287
2016-11-15,24.620277,52.627777,88.626366,61.465057,56.863560,64.173767,76.506432,22.269905,186.410095,82.183029,92.023857,12.427933,117.120003,54.003017,73.036247
2016-11-16,25.282276,53.325073,88.656845,59.947021,56.162743,63.843758,75.623390,22.126640,186.059982,82.364204,92.854187,12.275755,116.769997,53.847240,73.036247
2016-11-17,25.273083,54.210102,88.816841,60.427219,55.822170,63.751637,75.161629,22.221500,187.016403,82.054764,91.487854,12.301118,116.169998,53.298607,73.052231
2016-11-18,25.298365,53.950848,88.502274,60.187126,55.854916,62.930481,74.805206,22.087919,186.597992,81.790573,91.223679,12.402569,115.150002,53.454380,73.036247
2016-11-21,25.682230,54.406773,88.226097,60.450447,56.647404,63.421680,75.258835,22.138258,188.007111,81.858490,91.450142,12.749199,115.580002,53.291843,73.020287
2016-11-22,25.698324,54.639202,86.492271,60.822216,56.771870,63.513760,75.842148,22.206539,188.374313,81.933968,91.419945,12.732291,115.540001,54.226528,73.020287
2016-11-23,25.567303,53.995552,86.745453,61.077827,56.929054,63.452351,77.916023,22.126554,188.476837,81.647202,91.065155,12.783016,113.250000,53.996246,73.020287
2016-11-25,25.696020,54.111744,87.558662,61.054596,57.060051,64.050972,77.616257,22.387960,189.177109,81.639641,91.201042,12.690019,112.610001,54.307827,73.036247
2016-11-28,25.645454,54.183277,86.791473,60.659580,56.634319,63.751637,76.879082,22.688400,188.288910,81.926460,91.872894,12.732291,113.800003,54.558434,73.020287
2016-11-29,25.620169,54.612392,86.292816,61.124290,56.260994,63.613510,76.182381,22.877634,188.656113,82.017006,92.257851,12.478660,113.269997,55.079960,73.020287
2016-11-30,25.404095,53.870392,85.387550,62.092430,57.177940,63.283524,77.413719,22.284563,188.203522,81.692528,90.763199,12.859107,111.750000,54.450058,73.020287
2016-12-01,25.167345,52.922771,85.448898,63.347115,57.138638,62.823029,77.964622,22.034864,187.511795,81.423248,89.804901,13.095829,111.540001,53.650799,73.053871
2016-12-02,25.261591,52.967487,85.893860,63.199978,57.007660,63.237484,77.073471,22.319687,187.605698,81.680351,90.462936,13.188828,112.139999,54.185917,73.037819
2016-12-05,25.079996,53.834648,85.878540,64.485664,57.295845,63.690258,76.514496,22.434790,188.732971,81.748459,90.364594,13.256463,111.540001,54.585529,73.037819
2016-12-06,25.273083,53.593266,85.970589,64.818687,57.348217,63.628868,77.138306,22.386015,189.330780,81.733299,90.296532,13.197281,111.430000,54.937721,73.053871
2016-12-07,25.521326,54.862698,85.234077,65.113022,57.682255,64.603523,78.847626,22.957617,191.807358,81.945045,91.068062,13.095829,111.830002,56.034985,73.053871
2016-12-08,25.771885,54.540871,85.149704,65.926254,57.845997,64.081673,77.988922,22.799599,192.277069,81.793762,89.994011,13.121192,111.570000,56.421074,73.053871
2016-12-09,26.192518,55.399075,86.124046,66.212791,58.291378,64.749344,77.389412,22.725462,193.438492,81.544243,88.874519,13.188828,110.400002,56.360115,73.053871
2016-12-12,26.043108,55.577869,88.502274,65.624191,59.588203,65.332558,77.024864,22.912743,193.216492,81.468643,89.040924,13.273370,110.820000,56.732647,73.037819
2016-12-13,26.477545,56.301975,88.908905,65.647423,60.636116,65.370987,77.786392,23.219030,194.506012,81.574516,89.358627,13.307187,110.449997,56.705540,73.053871
2016-12-14,26.477545,56.033798,88.218430,65.624191,59.326199,64.749344,75.939339,22.635723,192.900497,81.128395,88.360222,13.180372,108.830002,55.466034,73.053871
2016-12-15,26.622351,55.944397,88.908905,66.607803,59.529247,64.987244,76.579330,22.830805,193.694702,81.030075,88.806458,13.163465,107.339996,55.140934,73.053871
2016-12-16,26.656836,55.694077,88.901245,65.786819,59.719173,64.987244,74.999626,23.195610,193.315872,81.083031,88.602295,13.222646,108.050003,55.967266,73.037819
2016-12-19,26.810844,56.874119,89.008614,66.166328,59.221405,65.010269,75.104919,23.258041,193.736786,81.294731,89.555298,13.146555,108.589996,56.570057,73.053871
2016-12-20,26.882097,56.802601,88.732437,67.018280,59.227970,64.902817,76.425385,23.273657,194.484131,81.219116,89.109070,13.205735,107.790001,56.698772,73.037819
2016-12-21,26.907387,56.802601,88.463928,67.188690,59.129742,64.680260,76.004173,23.137096,193.942963,81.392990,89.502365,13.129645,107.849998,55.838573,73.053871
2016-12-22,26.730396,56.811539,88.563675,67.297119,59.516151,64.826073,76.247185,23.195610,193.607941,81.392281,89.342339,13.112739,107.589996,55.745205,73.037819
2016-12-23,26.783255,56.534412,88.962616,67.421036,59.411354,65.202133,76.409187,23.259996,193.891418,81.414986,89.524361,13.138101,107.930000,55.890434,73.037819
2016-12-27,26.953358,56.570175,88.924232,67.482986,59.437553,64.925858,76.595528,23.263895,194.372498,81.354401,89.236153,13.341005,108.559998,56.007988,73.053871
2016-12-28,26.838425,56.310909,88.302834,66.995026,59.142818,64.519104,75.461372,23.146851,192.766052,81.483238,89.888336,13.349460,108.860001,55.669147,73.052231
2016-12-29,26.831526,56.230465,88.602020,66.522583,59.175571,64.733971,75.574791,23.445335,192.723129,81.733315,90.206863,13.366369,110.290001,56.360680,73.068222
2016-12-30,26.622351,55.551037,88.387215,66.832420,59.116627,64.526772,75.129234,23.304867,192.018692,81.900070,90.343384,13.391732,109.610001,57.072983,73.036232
2017-01-03,26.698210,55.944397,88.870529,67.560455,59.529247,64.618881,76.141869,23.160507,193.487671,81.983429,90.730125,13.231099,110.470001,57.259701,73.068222
2017-01-04,26.668322,55.694077,88.724785,67.685066,58.874275,64.849098,75.801605,23.228783,194.638748,82.006172,91.078972,13.332551,110.860001,58.096447,73.068222
2017-01-05,26.803942,55.694077,89.653069,67.062012,57.996639,65.278885,75.339890,23.215122,194.484131,82.347252,92.504700,13.400187,112.580002,58.283192,73.052231
2017-01-06,27.102762,56.176819,89.223434,67.069824,57.963898,65.255844,75.372261,23.146851,195.179947,82.074440,91.655319,13.383276,111.750000,58.290070,73.068222
2017-01-09,27.351004,55.998032,89.208138,67.116539,57.007660,64.772346,74.829475,23.088322,194.535721,82.210854,92.390945,13.180372,112.669998,57.764507,73.068222
2017-01-10,27.378597,55.980148,89.116051,67.311249,56.280659,64.073982,76.012260,23.133190,194.535721,82.188080,92.330292,13.121192,113.150002,57.273525,73.052231
2017-01-11,27.525705,56.489719,88.018982,67.817467,56.856983,64.273514,76.676552,23.295113,195.085480,82.286621,92.641190,13.264916,113.500000,56.920830,73.068222
2017-01-12,27.410770,55.971218,87.934601,67.163261,56.549156,64.342590,76.141869,23.312668,194.595840,82.316940,92.436432,13.459366,113.910004,57.211273,73.068222
2017-01-13,27.362503,56.051662,87.919228,67.521530,56.555717,64.473068,76.538811,23.224878,195.042557,82.172920,91.996590,13.434004,114.209999,57.128292,73.068222
2017-01-17,27.583168,55.899704,88.126389,65.068329,57.217239,65.393982,75.801605,23.453129,194.355316,82.453392,92.959740,13.425549,115.849998,57.570877,73.068222
2017-01-18,27.580870,55.872868,87.995956,65.372025,56.509884,65.695656,76.234543,23.416065,194.784805,82.097122,91.769104,13.307187,114.870003,57.667694,73.052231
2017-01-19,27.532604,55.694077,87.612358,64.873611,55.494686,65.517754,76.275398,23.269754,194.063232,81.884941,91.139671,13.264916,114.769997,57.079887,73.052231
2017-01-20,27.583168,56.087429,87.574013,65.161766,56.254440,67.644928,77.255569,23.265850,194.776230,81.915253,90.957642,13.417095,115.050003,57.494801,73.068222
2017-01-23,27.601564,56.284096,87.389877,65.192917,55.651894,67.265945,77.157562,23.172211,194.269363,82.142624,91.867676,13.417095,115.790001,57.978889,73.052231
2017-01-24,27.576271,56.784729,85.740440,65.979500,55.730495,67.962097,78.611526,23.178061,195.514999,82.013771,91.238243,13.450912,115.269997,57.992725,73.052231
2017-01-25,28.015308,56.927757,86.538322,66.999733,55.894230,67.420624,80.171654,23.219030,197.207291,81.793961,90.093117,13.366369,114.320000,57.612347,73.068222
2017-01-26,28.029099,57.455181,85.801811,67.560455,56.064510,66.987473,79.412018,23.166351,197.001099,81.847046,90.396469,13.425549,113.260002,57.501728,73.084213
2017-01-27,28.031397,58.805084,86.983292,67.700645,56.005573,67.080284,80.857788,23.677475,196.691833,81.915253,90.722580,13.315641,113.489998,56.941570,73.052231
2017-01-30,27.957840,58.223999,86.791473,66.999733,55.579842,67.103485,79.060760,23.888166,195.472076,81.877350,90.449547,13.239552,113.970001,56.554317,73.084213
2017-01-31,27.893482,57.794914,86.883537,65.909401,54.944534,67.760979,78.137764,24.135927,195.454849,82.074440,91.078972,13.315641,115.550003,56.962322,73.068222
2017-02-01,29.594446,56.838360,86.868202,66.158615,54.322311,67.552139,77.688499,23.921339,195.532196,81.958946,90.515831,13.459366,115.199997,56.277676,73.072983
2017-02-02,29.543877,56.471825,87.129044,65.878258,54.656342,67.884758,76.593948,24.085203,195.661041,82.004547,90.477829,13.459366,115.839996,56.948479,73.072983
2017-02-03,29.670290,56.927757,87.182732,67.895332,54.715294,67.614006,76.193687,24.231522,197.009720,82.027298,90.439804,13.450912,116.129997,57.259701,73.057022
2017-02-06,29.948431,56.892014,86.998611,67.576027,54.564651,67.606300,75.858803,24.163240,196.657455,82.262779,90.986992,13.366369,117.699997,57.162849,73.088997
2017-02-07,30.233463,56.704262,87.059990,67.537079,54.210964,68.078110,76.218193,24.254932,196.666138,82.346306,91.655838,13.307187,117.459999,56.962322,73.088997
2017-02-08,30.350677,56.623817,86.998611,66.945206,53.854057,68.325668,75.891479,24.639254,196.923843,82.581703,92.902222,13.357914,118.190002,57.411808,73.088997
2017-02-09,30.569996,57.267456,87.520302,67.910934,54.091991,68.588661,76.749138,24.317356,198.092072,82.384262,91.830643,13.425549,117.290001,57.550117,73.088997
2017-02-10,30.500732,57.213825,88.410240,67.755142,54.541451,68.047188,78.668671,24.477327,198.873749,82.369034,91.777412,13.569272,117.599998,57.958130,73.072983
2017-02-13,30.770836,57.857483,88.901245,68.650772,54.858692,68.310173,80.457558,24.580723,199.956161,82.247559,91.488609,13.417095,116.800003,57.978889,73.072983
2017-02-14,31.170231,58.073322,89.269501,69.748871,54.739727,67.962097,80.122643,24.580723,200.755035,82.065292,90.827423,13.434004,116.930000,57.674618,73.088997
2017-02-15,31.283339,58.037357,89.913918,70.551033,54.964470,70.483803,80.882294,24.442215,201.803101,81.936203,90.409401,13.450912,117.449997,57.480988,73.072983
2017-02-16,31.246407,58.028362,90.589043,70.504265,54.396030,70.228539,80.261497,24.617786,201.631256,82.110863,90.903419,13.366369,118.080002,57.819817,73.072983
2017-02-17,31.331831,58.118294,91.187431,70.270638,54.039150,70.460587,80.743439,24.748491,201.949112,82.293144,91.443008,13.341005,117.680000,57.930477,73.088997
2017-02-21,31.558058,58.001381,91.801178,70.878143,54.125050,70.909241,80.130814,25.021614,203.151764,82.285522,91.283417,13.324096,117.750000,58.670441,73.072983
2017-02-22,31.652721,57.884460,91.693779,70.917068,53.490536,70.731323,80.212517,25.056725,202.971313,82.338684,91.435448,13.256463,117.910004,58.476799,73.072983
2017-02-23,31.518814,58.118294,93.366219,70.971565,54.052349,70.491524,78.047882,25.199137,203.108780,82.475403,91.709007,13.298733,118.940002,58.781078,73.072983
2017-02-24,31.548830,58.118294,94.779488,70.348541,53.589676,70.429657,77.990738,25.744267,203.366531,82.779160,92.727448,13.273370,119.699997,59.057693,73.072983
2017-02-27,31.611143,57.767544,94.524658,70.426430,53.893711,70.305885,79.591713,25.529989,203.684402,82.627289,92.180222,13.239552,119.120003,59.368874,73.072983
2017-02-28,31.625017,57.542683,94.377892,70.574387,53.748310,70.445091,78.954605,25.752125,203.134537,82.604477,92.522224,13.290278,119.230003,58.960880,73.105003
2017-03-01,32.271400,58.406113,95.652130,72.895195,54.871937,70.901512,80.522903,25.439558,205.977936,82.216400,90.971863,13.349460,119.059998,58.781078,73.076195
2017-03-02,32.079800,57.569672,95.474503,71.758156,55.056988,70.321365,77.075867,25.740334,204.680878,82.064171,90.644432,13.138101,117.580002,58.462986,73.076195
2017-03-03,32.269096,57.785534,95.598068,72.272163,54.501793,70.004219,77.696648,25.712811,204.809692,82.125046,90.880531,13.205735,117.510002,58.234768,73.092209
2017-03-06,32.167526,57.803509,95.536293,71.586807,54.746338,69.903687,78.137764,25.681355,204.199768,82.087044,90.446526,13.188828,116.720001,57.971981,73.108192
2017-03-07,32.209084,57.920444,95.628975,71.189613,54.541451,69.841743,78.358284,25.683323,203.589874,81.980484,90.172340,13.129645,115.779999,57.695347,73.076195
2017-03-08,32.089031,58.451069,95.837494,71.033905,53.556625,69.725746,76.152855,25.445463,203.211899,81.782646,89.685005,12.833744,115.059998,56.630375,73.076195
2017-03-09,32.015144,58.217243,97.266144,71.314247,53.979630,69.880447,74.649895,25.309809,203.469620,81.531532,88.969223,12.723836,114.470001,55.779793,73.076195
2017-03-10,32.121342,58.397106,97.466949,71.088402,53.939991,70.445091,75.401360,25.567337,204.182556,81.653252,89.281471,12.605475,114.720001,55.606895,73.092209
2017-03-13,32.135201,58.199238,97.829895,71.150719,53.814388,70.630783,75.670944,25.645975,204.285675,81.516281,88.717926,12.588566,114.739998,55.745205,73.076195
2017-03-14,32.086720,57.929428,98.115616,71.267517,53.530190,70.390976,75.033806,25.667603,203.503967,81.546761,89.144341,12.537839,114.120003,55.731388,73.076195
2017-03-15,32.426090,58.235210,99.590660,71.438858,54.197750,70.700378,76.259056,25.929049,205.264908,82.018555,90.233269,12.647746,116.250000,56.858566,73.092209
2017-03-16,32.479176,58.136288,99.204536,71.368774,54.244026,70.731323,75.842461,25.535889,204.861267,81.927223,89.776375,12.630837,116.730003,56.747932,73.108192
2017-03-17,32.317585,58.343143,98.895622,70.621117,54.197750,70.390976,75.891479,25.600752,204.501419,82.102234,90.339874,12.673110,116.989998,57.010731,73.108192
2017-03-20,32.656956,58.397106,98.903343,70.114899,54.197750,70.561150,77.925369,25.533922,204.277130,82.224014,90.728233,12.664656,117.510002,56.962322,73.092209
2017-03-21,32.282963,57.749542,98.270081,68.058876,54.085392,70.537979,75.499397,25.919220,201.654297,82.391441,91.482063,12.597020,118.540001,56.713383,73.108192
2017-03-22,32.647709,58.487057,97.505554,68.167931,54.039150,70.383255,75.499397,26.029306,202.128830,82.505554,91.847549,12.588566,118.830002,56.682014,73.108192
2017-03-23,32.532284,58.343143,97.227539,68.058876,54.105221,70.213066,75.336029,25.966404,201.913162,82.528389,91.718124,12.563202,118.669998,57.099983,73.092209
2017-03-24,32.467640,58.442078,96.903206,67.980995,53.688816,70.058380,75.270683,26.105970,201.766388,82.459900,92.045540,12.605475,118.860001,57.037277,73.108192
2017-03-27,32.523041,58.549999,97.150299,67.942070,53.702030,69.996475,74.747917,25.771788,201.559433,82.657768,92.464363,12.588566,119.529999,56.521801,73.108192
2017-03-28,33.197144,58.720894,97.042198,69.001228,54.091991,70.205368,75.924141,25.803236,203.026093,82.467522,91.847549,12.664656,119.040001,56.765610,73.108192
2017-03-29,33.271008,58.882782,96.470726,68.744232,54.210972,70.081573,75.850609,25.663660,203.215897,82.650177,92.395821,12.783016,119.330002,57.086048,73.108192
2017-03-30,33.227150,59.098640,96.269936,69.336105,55.321354,69.772163,76.144684,25.187937,203.862976,82.497940,91.649529,12.833744,118.470001,57.190533,73.108192
2017-03-31,33.164818,59.233536,96.184998,68.409325,54.204365,69.501442,75.768959,25.235119,203.388519,82.558838,91.916115,12.859107,118.720001,57.531868,73.092209
2017-04-03,33.174053,58.954735,96.293106,68.160133,54.244026,69.369919,75.368706,25.303921,203.034775,82.865356,92.843239,12.808380,119.349998,57.699047,73.098610
2017-04-04,33.421074,59.116634,96.285393,68.387268,54.442307,69.547829,76.887978,25.465120,203.164154,82.789146,92.339607,12.935194,119.620003,57.699047,73.098610
2017-04-05,33.247936,58.963715,96.378052,67.510017,54.548054,69.594223,76.977859,25.681355,202.560242,82.880646,92.621910,12.960557,119.620003,57.782623,73.098610
2017-04-06,33.164818,59.116634,96.571121,67.737160,54.865318,69.153343,78.268448,25.508364,203.129578,82.872986,92.484589,12.994375,119.180000,58.089149,73.098610
2017-04-07,33.090935,59.071648,96.470726,67.502190,54.700073,69.021843,78.023399,25.345203,202.922623,82.690002,92.110687,13.028193,119.459999,58.172733,73.098610
2017-04-10,33.051712,58.936729,96.022812,67.267166,54.944618,69.222954,79.346657,25.443493,203.043320,82.796715,92.538010,13.129645,119.459999,58.534954,73.098610
2017-04-11,32.696167,58.891773,95.930145,67.149712,54.752941,69.462738,79.313965,25.421871,202.801834,83.033119,93.415550,13.155009,121.190002,58.938995,73.114616
2017-04-12,32.735439,58.666931,96.841438,66.891266,54.838875,69.857246,77.484299,25.655798,201.913162,83.216141,93.926804,13.155009,122.019997,58.834507,73.098610
2017-04-13,32.562279,58.415089,96.524773,66.107964,53.992847,69.640648,76.046661,25.706913,200.601715,83.322899,94.216759,13.197281,122.599998,58.702148,73.114616
2017-04-17,32.742352,58.891773,97.088539,67.251518,53.920170,69.919106,76.896172,25.734432,202.379013,83.277138,93.926804,13.121192,122.239998,59.412678,73.114616
2017-04-18,32.596916,58.810810,94.076736,66.703255,53.569851,70.236267,77.100372,25.936913,201.775085,83.612663,95.155350,13.070465,122.820000,59.572903,73.130608
2017-04-19,32.476871,58.496033,93.729202,66.154961,53.199711,69.838737,76.348885,25.850412,201.404053,83.483055,94.636459,12.842196,121.730003,59.489296,73.130608
2017-04-20,32.883186,58.909771,94.115326,67.008720,53.543419,69.628288,77.963181,25.726564,203.043320,83.353424,94.270172,12.791471,121.959999,59.496262,73.130608
2017-04-21,32.843933,59.719212,94.030396,66.201942,53.331932,69.074875,77.683159,26.149221,202.396317,83.376266,94.270172,12.664656,122.309998,59.280312,73.130608
2017-04-24,33.160206,60.735489,94.903053,68.536087,53.609509,69.799759,79.733948,26.096142,204.622223,83.254288,93.804688,12.622384,121.480003,58.625511,73.114616
2017-04-25,33.365658,61.086269,95.320045,69.131371,54.019310,70.150543,86.001648,26.129562,205.812851,82.979752,92.675377,12.681563,120.250000,58.869343,73.114616
2017-04-26,33.169441,61.005318,95.381836,69.264534,53.801174,68.388985,86.199318,26.111864,205.683426,83.086510,93.186607,12.613929,120.839996,58.430466,73.130608
2017-04-27,33.194828,61.401047,95.559441,68.622261,53.708652,68.349991,84.568558,26.247513,205.856003,83.162773,93.156036,12.546293,120.389999,58.277233,73.114616
2017-04-28,33.162502,61.571945,95.350960,68.144440,53.966419,68.069405,84.222618,26.255375,205.407333,83.307632,93.362122,12.512477,120.769997,57.671196,73.146591
2017-05-01,33.838924,62.426380,95.250557,68.191452,54.237419,67.882332,84.008499,26.153151,205.925018,83.092911,92.585960,12.537839,119.669998,58.012531,73.141800
2017-05-02,34.053616,62.327427,95.528564,67.752800,54.230801,67.204208,83.604927,26.345800,206.002670,83.207527,93.060089,12.402569,119.650002,57.915012,73.125801
2017-05-03,33.949730,62.129559,95.242844,68.144440,54.660423,67.367905,83.629623,26.216055,205.752472,83.123482,93.121269,12.351843,117.980003,57.141766,73.125801
2017-05-04,33.827389,61.886715,95.721619,68.222816,53.959812,67.383476,81.858871,26.408705,205.994064,83.054688,92.662445,12.055941,116.790001,56.863129,73.141800
2017-05-05,34.388363,62.057613,95.381836,68.144440,54.210972,67.422447,82.064751,26.406740,206.805023,83.070007,92.746567,12.225028,117.010002,57.399521,73.125801
2017-05-08,35.323330,62.003647,95.181046,68.222816,54.785988,67.461418,81.842400,26.528625,206.770477,82.909500,92.241898,12.174301,116.750000,56.995476,73.141800
2017-05-09,35.549564,62.093590,95.150169,67.948624,54.402660,67.344505,81.776512,26.296652,206.580719,82.917122,92.234245,12.115122,116.050003,56.688976,73.141800
2017-05-10,35.381046,62.336411,94.841240,68.481255,54.649494,67.414658,82.657753,26.375288,206.951691,82.940018,92.127205,12.309571,116.040001,57.134808,73.157806
2017-05-11,35.687027,61.571945,95.142433,68.269783,55.116547,67.165237,83.176651,26.467676,206.528931,82.932411,92.127205,12.360298,116.500000,56.849216,73.157806
2017-05-12,36.185417,61.499985,95.482224,68.081802,55.076492,67.180832,82.946045,26.646572,206.183823,83.238068,92.823059,12.360298,116.830002,56.619335,73.141800
2017-05-15,36.092682,61.544960,98.069305,68.410759,55.243313,67.289963,84.354424,26.760584,207.322693,83.207527,92.570671,12.427933,117.139999,56.786503,73.157806
2017-05-16,36.039383,62.784214,98.671661,68.622261,55.076492,67.219795,84.288521,26.715376,207.132889,83.314560,92.914780,12.444841,117.650002,56.403385,73.157806
2017-05-17,34.829334,61.038422,97.822174,66.006142,54.702885,67.235397,82.476593,26.823490,203.457458,83.742523,94.268250,12.529386,119.790001,56.633282,73.173782
2017-05-18,35.360188,61.246437,98.053864,65.763313,54.542763,66.931404,82.542473,26.919819,204.277130,83.696602,94.375298,12.495568,118.809998,56.946732,73.173782
2017-05-19,35.480713,61.228367,98.077019,66.405617,54.662861,67.219795,84.362656,26.988621,205.605789,83.696602,94.597069,12.740745,119.400002,57.253231,73.157806
2017-05-22,35.696301,61.915840,98.277817,66.342926,54.903049,67.196426,84.247345,27.196995,206.649750,83.643143,94.337059,12.825288,119.900002,57.476151,73.173782
2017-05-23,35.652256,62.123867,98.478577,67.173195,55.096535,67.095093,85.350975,27.316916,207.106964,83.482628,93.702362,12.783016,119.139999,57.524895,73.173782
2017-05-24,35.545620,62.205257,98.470863,67.134048,54.903049,67.422447,85.614532,27.550835,207.590149,83.627869,94.230011,12.757654,119.610001,57.991627,73.157806
2017-05-25,35.668472,62.974140,99.139435,66.852066,54.542763,67.703049,86.495804,27.854332,208.582367,83.666084,94.260612,12.478660,119.480003,57.998589,73.173782
2017-05-26,35.608223,63.281670,98.665215,66.859894,54.409336,68.007042,87.022911,27.856318,208.539200,83.635506,94.421181,12.571655,120.540001,57.580631,73.189789
2017-05-30,35.622120,63.688721,98.812950,65.716347,54.109081,68.123985,86.866447,27.844431,208.358032,83.795982,94.887634,12.470204,120.139999,57.218388,73.157806
2017-05-31,35.411190,63.173130,99.699150,64.345604,53.708767,68.661789,86.833488,28.000828,208.306244,83.880089,95.124718,12.334934,120.620003,57.253231,73.157806
2017-06-01,35.508541,63.408325,100.111153,65.058388,53.842216,68.692955,87.014679,28.091888,209.962723,83.841782,95.134666,12.250392,120.720001,57.552773,73.185028
2017-06-02,36.034744,64.909859,101.121765,64.729431,53.041561,69.051483,87.261742,28.252247,210.661606,84.117447,96.261063,12.191210,121.610001,58.144871,73.169006
2017-06-05,35.682392,65.380211,101.339432,64.846886,53.455250,69.168411,86.644051,28.081999,210.506287,83.987251,95.663406,12.123575,121.730003,57.894089,73.185028
2017-06-06,35.802929,65.597321,101.704796,64.980042,54.182472,69.215210,86.108704,28.095854,209.833313,84.155746,96.184486,12.208118,123.099998,57.615448,73.169006
2017-06-07,36.016190,65.479706,101.642601,65.724182,53.982327,69.191811,85.252174,28.226509,210.221542,84.056183,95.724663,12.039032,122.449997,58.019482,73.201042
2017-06-08,35.928104,65.081711,101.487099,66.538750,53.788834,68.474709,86.487587,28.002806,210.325104,83.971939,95.471786,12.039032,121.650002,57.880157,73.185028
2017-06-09,34.534939,63.607323,102.248970,68.113121,54.796284,68.716354,87.237068,27.763268,210.005890,83.903038,95.326233,12.106668,120.540001,58.284187,73.201042
2017-06-12,33.709702,63.118851,102.474403,68.128792,55.330044,68.778717,87.360588,27.600935,209.962723,83.903038,95.295563,11.996760,120.360001,58.806637,73.185028
2017-06-13,33.980919,63.905834,102.629860,68.355942,55.350063,68.638382,87.097038,27.705856,210.989441,83.925987,95.310860,12.047486,120.480003,58.938995,73.201042
2017-06-14,33.649429,63.562099,103.212898,68.214958,54.756264,68.934601,86.240494,27.943420,210.722015,84.194016,96.782166,11.836126,119.820000,59.022583,73.185028
2017-06-15,33.447750,63.227394,103.422806,67.807655,54.883011,69.667252,87.632431,28.085960,210.316498,84.140388,96.628929,11.886853,119.320000,59.322113,73.185028
2017-06-16,32.979500,63.317860,104.441177,67.502190,55.703655,69.885536,88.620735,28.277987,210.362457,84.194016,96.820496,11.937578,119.339996,59.168854,73.217018
2017-06-19,33.922966,64.104813,104.223495,68.982567,55.216618,70.041412,88.530136,28.188908,212.113724,84.079163,96.682571,11.861489,118.430000,59.175812,73.201042
2017-06-20,33.614651,63.236477,104.340118,68.551758,54.916393,69.862137,88.159508,28.103775,210.683197,84.209335,97.548470,11.743129,118.180000,59.036491,73.201042
2017-06-21,33.814011,63.562099,104.876511,68.238449,54.335930,69.682861,85.219200,27.925594,210.631241,84.224632,97.747696,11.616313,118.519997,58.918110,73.217018
2017-06-22,33.758381,63.553043,105.762718,68.160141,54.095734,69.394455,85.523941,28.030527,210.535828,84.262993,97.962280,11.633222,118.919998,58.973820,73.233055
2017-06-23,33.909058,64.412369,106.058128,68.034790,54.449364,69.698471,85.746323,28.337370,210.787262,84.278229,97.916298,11.683949,119.430000,59.178471,73.217018
2017-06-26,33.802418,63.797272,105.988136,68.332451,54.202499,69.651672,85.861633,28.553162,210.926010,84.354836,98.284081,11.709311,118.360001,59.600414,73.201042
